NCBI id	RAST id	begin RAST	end RAST	length RAST	diffcenter NCBI-RAST	description RAST
lmo1522	fig|169963.18.peg.1550	1556132	1555680	453	0	D-tyrosyl-tRNA(Tyr) deacylase
lmo1523	fig|169963.18.peg.1551	1558364	1556148	2217	0	GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I
lmo1524	fig|169963.18.peg.1552	1559091	1558570	522	0	Adenine phosphoribosyltransferase (EC 2.4.2.7)
lmo1525	fig|169963.18.peg.1553	1561432	1559081	2352	0	Single-stranded-DNA-specific exonuclease RecJ (EC 3.1.-.-)
lmo1526	fig|169963.18.peg.1554	1561882	1561538	345	0	FIG00774752: hypothetical protein
lmo1527	fig|169963.18.peg.1555	1564242	1561978	2265	0	Protein-export membrane protein SecD (TC 3.A.5.1.1) / Protein-export membrane protein SecF (TC 3.A.5.1.1)
lmo1528	fig|169963.18.peg.1556	1564633	1564343	291	0	FIG00774068: hypothetical protein
lmo1529	fig|169963.18.peg.1557	1565105	1564776	330	0	Preprotein translocase subunit YajC (TC 3.A.5.1.1)
lmo1530	fig|169963.18.peg.1558	1566278	1565139	1140	0	tRNA-guanine transglycosylase (EC 2.4.2.29)
lmo1531	fig|169963.18.peg.1559	1567393	1566365	1029	0	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-)
lmo0155	fig|169963.18.peg.156	151926	152645	720	43	Zinc ABC transporter, inner membrane permease protein ZnuB
lmo1532	fig|169963.18.peg.1560	1568404	1567397	1008	0	Holliday junction DNA helicase RuvB
lmo1533	fig|169963.18.peg.1561	1569025	1568420	606	0	Holliday junction DNA helicase RuvA
lmo1534	fig|169963.18.peg.1562	1570084	1569149	936	0	L-lactate dehydrogenase (EC 1.1.1.27)
lmo1535	fig|169963.18.peg.1563	1570879	1570154	726	0	FIG000859: hypothetical protein YebC
lmo1536	fig|169963.18.peg.1564	1571838	1570990	849	0	Prephenate dehydratase (EC 4.2.1.51)
lmo1537	fig|169963.18.peg.1565	1573140	1571905	1236	27	GTP-binding protein Obg
lmo1538	fig|169963.18.peg.1566	1574847	1573354	1494	0	Glycerol kinase (EC 2.7.1.30)
lmo1539	fig|169963.18.peg.1567	1575740	1574922	819	0	Glycerol uptake facilitator protein
lmo1540	fig|169963.18.peg.1568	1576397	1576107	291	0	LSU ribosomal protein L27p
lmo1541	fig|169963.18.peg.1569	1576728	1576411	318	0	FIG139598: Potential ribosomal protein
lmo0156	fig|169963.18.peg.157	153328	152648	681	0	cyclic nucleotide-binding protein
lmo1542	fig|169963.18.peg.1570	1577055	1576747	309	0	LSU ribosomal protein L21p
lmo1543	fig|169963.18.peg.1571	1578573	1577212	1362	0	Cytoplasmic axial filament protein CafA and Ribonuclease G (EC 3.1.4.-)
lmo1544	fig|169963.18.peg.1572	1579425	1578625	801	0	Septum site-determining protein MinD
lmo1545	fig|169963.18.peg.1573	1580105	1579428	678	0	Septum site-determining protein MinC
lmo1546	fig|169963.18.peg.1574	1580801	1580283	519	0	Rod shape-determining protein MreD
lmo1547	fig|169963.18.peg.1575	1581691	1580804	888	0	Rod shape-determining protein MreC
lmo1548	fig|169963.18.peg.1576	1582790	1581777	1014	0	Rod shape-determining protein MreB
lmo1549	fig|169963.18.peg.1577	1583916	1583242	675	0	DNA repair protein RadC
lmo1550	fig|169963.18.peg.1578	1584638	1583928	711	0	Late competence protein ComC, processing protease
lmo1551	fig|169963.18.peg.1579	1586139	1584850	1290	0	Dihydrofolate synthase (EC 6.3.2.12) / Folylpolyglutamate synthase (EC 6.3.2.17)
lmo0157	fig|169963.18.peg.158	153608	155947	2340	0	DinG family ATP-dependent helicase CPE1197
lmo1552	fig|169963.18.peg.1580	1588852	1586201	2652	0	Valyl-tRNA synthetase (EC 6.1.1.9)
lmo1553	fig|169963.18.peg.1581	1590464	1589175	1290	0	Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)
lmo1554	fig|169963.18.peg.1582	1591451	1590477	975	0	Porphobilinogen synthase (EC 4.2.1.24)
lmo1555	fig|169963.18.peg.1583	1592170	1591448	723	0	Uroporphyrinogen-III synthase (EC 4.2.1.75)
lmo1556	fig|169963.18.peg.1584	1593096	1592167	930	0	Porphobilinogen deaminase (EC 2.5.1.61)
lmo1557	fig|169963.18.peg.1585	1594407	1593100	1308	0	Glutamyl-tRNA reductase (EC 1.2.1.70)
lmo1558	fig|169963.18.peg.1586	1595119	1594535	585	0	GTP-binding protein EngB
lmo1559	fig|169963.18.peg.1587	1597149	1595227	1923	0	Threonyl-tRNA synthetase (EC 6.1.1.3)
lmo1560	fig|169963.18.peg.1588	1598422	1597499	924	0	Helicase loader DnaI
lmo1561	fig|169963.18.peg.1589	1599808	1598432	1377	0	Helicase loader DnaB
lmo0158	fig|169963.18.peg.159	155993	156805	813	0	Phosphatase YidA
lmo1562	fig|169963.18.peg.1590	1600278	1599814	465	0	Ribonucleotide reductase transcriptional regulator NrdR
lmo1563	fig|169963.18.peg.1591	1600958	1600356	603	0	Dephospho-CoA kinase (EC 2.7.1.24)
lmo1564	fig|169963.18.peg.1592	1601796	1600975	822	0	Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23)
lmo1565	fig|169963.18.peg.1593	1604447	1601820	2628	0	DNA polymerase I (EC 2.7.7.7)
lmo1566	fig|169963.18.peg.1594	1605875	1604613	1263	0	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)
lmo1567	fig|169963.18.peg.1595	1607016	1605895	1122	0	Citrate synthase (si) (EC 2.3.3.1)
lmo1568	fig|169963.18.peg.1596	1607514	1607053	462	0	membrane protein
lmo1569	fig|169963.18.peg.1597	1608048	1607671	378	0	FxsA protein
lmo1570	fig|169963.18.peg.1598	1609923	1608166	1758	0	Pyruvate kinase (EC 2.7.1.40)
lmo1571	fig|169963.18.peg.1599	1611165	1610206	960	0	6-phosphofructokinase (EC 2.7.1.11)
lmo0015	fig|169963.18.peg.16	19311	19922	612	0	AA3-600 quinol oxidase subunit IIII
lmo0159	fig|169963.18.peg.160	157089	159470	2382	0	Putative peptidoglycan bound protein (LPXTG motif) Lmo0159 homolog
lmo1572	fig|169963.18.peg.1600	1612405	1611449	957	0	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)
lmo1573	fig|169963.18.peg.1601	1613279	1612395	885	0	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)
lmo1574	fig|169963.18.peg.1602	1616823	1613497	3327	0	DNA polymerase III alpha subunit (EC 2.7.7.7)
lmo1575	fig|169963.18.peg.1603	1617880	1616945	936	0	FIG146085: 3'-to-5' oligoribonuclease A, Bacillus type
lmo1576	fig|169963.18.peg.1604	1619229	1617901	1329	8	FIG009439: Cytosolic protein containing multiple CBS domains
lmo1577	fig|169963.18.peg.1605	1619926	1619240	687	0	FIG002379: metal-dependent hydrolase
lmo1578	fig|169963.18.peg.1606	1620091	1621188	1098	0	Proline dipeptidase (EC 3.4.13.9)
lmo1579	fig|169963.18.peg.1607	1622342	1621230	1113	0	Alanine dehydrogenase (EC 1.4.1.1)
lmo1580	fig|169963.18.peg.1608	1622583	1623047	465	0	Universal stress protein family
lmo1581	fig|169963.18.peg.1609	1624316	1623099	1218	12	Acetate kinase (EC 2.7.2.1)
lmo1582	fig|169963.18.peg.1610	1625314	1624316	999	0	Adenine-specific methyltransferase (EC 2.1.1.72)
lmo1583	fig|169963.18.peg.1611	1626002	1625505	498	0	Thiol peroxidase, Tpx-type (EC 1.11.1.15)
lmo1584	fig|169963.18.peg.1612	1626600	1626064	537	0	BH3197 unknown conserved protein
lmo1585	fig|169963.18.peg.1613	1627633	1626620	1014	0	Protease IV (EC 3.4.21.-)
lmo1586	fig|169963.18.peg.1614	1627812	1628615	804	0	NAD kinase (EC 2.7.1.23)
lmo1587	fig|169963.18.peg.1615	1629597	1628647	951	0	Ornithine carbamoyltransferase (EC 2.1.3.3)
lmo1588	fig|169963.18.peg.1616	1630754	1629594	1161	0	Acetylornithine aminotransferase (EC 2.6.1.11)
lmo1589	fig|169963.18.peg.1617	1631503	1630751	753	0	Acetylglutamate kinase (EC 2.7.2.8)
lmo1590	fig|169963.18.peg.1618	1632712	1631516	1197	0	Glutamate N-acetyltransferase (EC 2.3.1.35) / N-acetylglutamate synthase (EC 2.3.1.1)
lmo1591	fig|169963.18.peg.1619	1633759	1632728	1032	0	N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)
lmo0161	fig|169963.18.peg.162	162250	161420	831	0	STAS domain protein
lmo1592	fig|169963.18.peg.1620	1635129	1633933	1197	7	tRNA S(4)U 4-thiouridine synthase (former ThiI)
lmo1593	fig|169963.18.peg.1621	1636330	1635146	1185	23	Cysteine desulfurase (EC 2.8.1.7)
lmo1594	fig|169963.18.peg.1622	1638127	1636412	1716	0	Septation ring formation regulator EzrA
lmo1595	fig|169963.18.peg.1623	1638420	1638908	489	0	Free methionine-(R)-sulfoxide reductase, contains GAF domain
lmo1596	fig|169963.18.peg.1624	1639120	1639722	603	0	SSU ribosomal protein S4p (S9e)
lmo1597	fig|169963.18.peg.1626	1641004	1640225	780	0	FIG00774834: hypothetical protein
lmo1598	fig|169963.18.peg.1627	1642573	1641284	1290	15	Tyrosyl-tRNA synthetase (EC 6.1.1.1) ## cluster 1
lmo1599	fig|169963.18.peg.1628	1643872	1642865	1008	0	Catabolite control protein A
lmo1600	fig|169963.18.peg.1629	1645191	1644106	1086	0	Chorismate mutase I (EC 5.4.99.5) / 2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)
lmo0162	fig|169963.18.peg.163	162491	163459	969	12	DNA polymerase III delta prime subunit (EC 2.7.7.7)
lmo1601	fig|169963.18.peg.1630	1645936	1645412	525	0	general stress protein
lmo1602	fig|169963.18.peg.1631	1646413	1645958	456	0	hypothetical protein
lmo1603	fig|169963.18.peg.1632	1646669	1647781	1113	0	aminopeptidase
lmo1604	fig|169963.18.peg.1633	1648366	1647821	546	0	Alkyl hydroperoxide reductase subunit C-like protein
lmo1605	fig|169963.18.peg.1634	1649854	1648511	1344	0	UDP-N-acetylmuramate--alanine ligase (EC 6.3.2.8)
lmo1606	fig|169963.18.peg.1635	1652500	1650149	2352	0	Cell division protein FtsK
lmo1607	fig|169963.18.peg.1636	1653427	1652810	618	0	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)
lmo1608	fig|169963.18.peg.1637	1654233	1653433	801	0	conserved hypothetical protein
lmo1609	fig|169963.18.peg.1638	1654579	1654268	312	0	FIG009688: Thioredoxin
lmo1610	fig|169963.18.peg.1639	1654819	1654691	129	45	FIG00774415: hypothetical protein
lmo0163	fig|169963.18.peg.164	163465	164298	834	0	Signal peptidase-like protein
lmo1611	fig|169963.18.peg.1640	1655975	1654902	1074	0	glutamyl-aminopeptidase, putative( EC:3.4.11.7 )
lmo1612	fig|169963.18.peg.1641	1656173	1656484	312	0	FIG00774243: hypothetical protein
lmo1613	fig|169963.18.peg.1642	1656769	1656521	249	0	FIG00774581: hypothetical protein
lmo1614	fig|169963.18.peg.1643	1657754	1656903	852	0	CDS_ID OB2240
lmo1615	fig|169963.18.peg.1644	1658459	1657815	645	0	tRNA (guanine46-N7-)-methyltransferase (EC 2.1.1.33)
lmo1616	fig|169963.18.peg.1645	1659248	1658466	783	0	aminoglycoside phosphotransferase family protein
lmo1617	fig|169963.18.peg.1646	1660920	1659457	1464	3	Membrane component of multidrug resistance system
lmo1618	fig|169963.18.peg.1647	1661363	1660923	441	0	Transcriptional regulator, MarR family
lmo1619	fig|169963.18.peg.1648	1662457	1661588	870	0	D-alanine aminotransferase (EC 2.6.1.21)
lmo1620	fig|169963.18.peg.1649	1663982	1662570	1413	0	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases
lmo0164	fig|169963.18.peg.165	164309	164698	390	0	DNA replication intiation control protein YabA
lmo1621	fig|169963.18.peg.1650	1664470	1664057	414	0	MutT/nudix family protein
lmo1622	fig|169963.18.peg.1651	1664575	1665405	831	0	YjeF protein, C-terminal domain
lmo1623	fig|169963.18.peg.1652	1666097	1665444	654	0	FIG00775051: hypothetical protein
lmo1624	fig|169963.18.peg.1653	1667720	1666107	1614	0	Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids
lmo1625	fig|169963.18.peg.1654	1669429	1667831	1599	7	Membrane protein involved in the export of O-antigen, teichoic acid lipoteichoic acids
lmo1626	fig|169963.18.peg.1655	1669966	1669529	438	0	FIG00774419: hypothetical protein
lmo1627	fig|169963.18.peg.1656	1670810	1670037	774	0	Tryptophan synthase alpha chain (EC 4.2.1.20)
lmo1628	fig|169963.18.peg.1657	1672005	1670803	1203	0	Tryptophan synthase beta chain (EC 4.2.1.20)
lmo1629	fig|169963.18.peg.1658	1672616	1672008	609	0	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)
lmo1630	fig|169963.18.peg.1659	1673371	1672613	759	0	Indole-3-glycerol phosphate synthase (EC 4.1.1.48)
lmo0165	fig|169963.18.peg.166	164735	165508	774	11	tRNA (adenine37-N(6))-methyltransferase TrmN6 (EC 2.1.1.223)
lmo1631	fig|169963.18.peg.1660	1674387	1673368	1020	0	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)
lmo1632	fig|169963.18.peg.1661	1674964	1674359	606	0	Anthranilate synthase, amidotransferase component (EC 4.1.3.27)
lmo1633	fig|169963.18.peg.1662	1676325	1674961	1365	0	Anthranilate synthase, aminase component (EC 4.1.3.27)
lmo1634	fig|169963.18.peg.1663	1677409	1680009	2601	0	Alcohol dehydrogenase (EC 1.1.1.1); Acetaldehyde dehydrogenase (EC 1.2.1.10)
lmo1635	fig|169963.18.peg.1664	1680132	1680560	429	0	PhnB protein; putative DNA binding 3-demethylubiquinone-9 3-methyltransferase domain protein
lmo1636	fig|169963.18.peg.1665	1680644	1681564	921	0	ABC transporter, ATP-binding protein
lmo1637	fig|169963.18.peg.1666	1681561	1682628	1068	0	ABC transporter, permease protein
lmo1638	fig|169963.18.peg.1667	1683638	1682664	975	0	Muramoyltetrapeptide carboxypeptidase (EC 3.4.17.13)
lmo1639	fig|169963.18.peg.1668	1684216	1683635	582	0	DNA-3-methyladenine glycosylase (EC 3.2.2.20)
lmo1640	fig|169963.18.peg.1669	1684462	1684229	234	0	FIG00774240: hypothetical protein
lmo0166	fig|169963.18.peg.167	165492	165764	273	0	COG2827: putative endonuclease containing a URI domain
lmo1641	fig|169963.18.peg.1670	1687265	1684563	2703	0	Aconitate hydratase (EC 4.2.1.3)
lmo1642	fig|169963.18.peg.1671	1688223	1687420	804	0	STAS domain protein
lmo1643	fig|169963.18.peg.1672	1688670	1688248	423	0	STAS domain protein
lmo1644	fig|169963.18.peg.1673	1691888	1688670	3219	0	COG0553: Superfamily II DNA/RNA helicases, SNF2 family
lmo1645	fig|169963.18.peg.1674	1695043	1691972	3072	0	Exonuclease SbcC
lmo1646	fig|169963.18.peg.1675	1696164	1695040	1125	0	Exonuclease SbcD
lmo1647	fig|169963.18.peg.1676	1696280	1696888	609	0	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
lmo1648	fig|169963.18.peg.1677	1697302	1696940	363	0	FIG00775341: hypothetical protein
lmo1649	fig|169963.18.peg.1678	1697991	1697476	516	0	FIG00774115: hypothetical protein
lmo1650	fig|169963.18.peg.1679	1698653	1698165	489	0	conserved hypothetical protein
lmo0167	fig|169963.18.peg.168	165761	166642	882	0	rRNA small subunit methyltransferase I
lmo1651	fig|169963.18.peg.1680	1700539	1698734	1806	0	ABC transporter, ATP-binding and permease protein
lmo1652	fig|169963.18.peg.1681	1702292	1700523	1770	0	ABC transporter, ATP-binding/permease protein
lmo1653	fig|169963.18.peg.1682	1703315	1702695	621	0	Putative cellsurface protein
lmo1654	fig|169963.18.peg.1683	1703824	1703330	495	0	Putative cellsurface protein
lmo1655	fig|169963.18.peg.1684	1705181	1704618	564	0	membrane protein
lmo1656	fig|169963.18.peg.1685	1705630	1705199	432	0	FIG00774637: hypothetical protein
lmo1657	fig|169963.18.peg.1686	1707088	1706204	885	0	Translation elongation factor Ts
lmo1658	fig|169963.18.peg.1687	1707917	1707168	750	0	SSU ribosomal protein S2p (SAe)
lmo1660	fig|169963.18.peg.1688	1711268	1708857	2412	0	Leucyl-tRNA synthetase (EC 6.1.1.4)
lmo1661	fig|169963.18.peg.1689	1711672	1712637	966	0	COG1242: Predicted Fe-S oxidoreductase
lmo0168	fig|169963.18.peg.169	166971	166687	285	0	Transition state regulatory protein AbrB
lmo1662	fig|169963.18.peg.1690	1712634	1713209	576	0	SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)
lmo1663	fig|169963.18.peg.1691	1715099	1713234	1866	0	asparagine synthase( EC:6.3.5.4 )
lmo1664	fig|169963.18.peg.1692	1716435	1715236	1200	0	S-adenosylmethionine synthetase (EC 2.5.1.6)
lmo1665	fig|169963.18.peg.1693	1716858	1717160	303	0	FIG00774797: hypothetical protein
lmo1666	fig|169963.18.peg.1694	1722328	1717193	5136	0	Putative peptidoglycan bound protein (LPXTG motif) Lmo1666 homolog
lmo1667	fig|169963.18.peg.1695	1723339	1722431	909	0	L-lactate dehydrogenase (EC 1.1.1.27)
lmo1668	fig|169963.18.peg.1696	1723598	1723356	243	0	FIG00774067: hypothetical protein
lmo1669	fig|169963.18.peg.1697	1724122	1723649	474	0	8-oxo-dGTPase Bsu YtkD / 8-oxo-GTPase Bsu YtkD
lmo1670	fig|169963.18.peg.1698	1724196	1724462	267	0	Protein YidD
lmo1671	fig|169963.18.peg.1699	1724612	1725565	954	0	Lmo1671 protein
lmo0016	fig|169963.18.peg.17	19924	20256	333	0	AA3-600 quinol oxidase subunit IV
lmo0169	fig|169963.18.peg.170	167086	167943	858	0	glucose uptake protein
lmo1672	fig|169963.18.peg.1700	1726993	1725584	1410	0	O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)
lmo1673	fig|169963.18.peg.1701	1727827	1727009	819	0	Naphthoate synthase (EC 4.1.3.36)
lmo1674	fig|169963.18.peg.1702	1728651	1727824	828	0	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (EC 4.2.99.20)
lmo1675	fig|169963.18.peg.1703	1730395	1728653	1743	0	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)
lmo1676	fig|169963.18.peg.1704	1731780	1730392	1389	0	Menaquinone-specific isochorismate synthase (EC 5.4.4.2)
lmo1677	fig|169963.18.peg.1705	1731955	1732893	939	0	1,4-dihydroxy-2-naphthoate octaprenyltransferase (EC 2.5.1.74)
lmo1678	fig|169963.18.peg.1706	1734779	1732926	1854	0	5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20) / Homolog of homocysteine-binding domain
lmo1679	fig|169963.18.peg.1707	1735948	1734776	1173	0	Cystathionine beta-lyase (EC 4.4.1.8)
lmo1680	fig|169963.18.peg.1708	1737065	1735941	1125	0	Cystathionine gamma-synthase (EC 2.5.1.48)
lmo1681	fig|169963.18.peg.1709	1739417	1737087	2331	17	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)
lmo0170	fig|169963.18.peg.171	168011	169270	1260	3	putative exported protein
lmo1682	fig|169963.18.peg.1710	1740849	1739674	1176	0	major facilitator family transporter
lmo1683	fig|169963.18.peg.1711	1748709	1748263	447	0	Peroxide stress regulator PerR, FUR family
lmo1684	fig|169963.18.peg.1712	1749733	1748792	942	0	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)
lmo1685	fig|169963.18.peg.1713	1749878	1751176	1299	0	Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)
lmo1686	fig|169963.18.peg.1714	1751283	1752371	1089	0	Putative lipoprotein SAV1865
lmo1687	fig|169963.18.peg.1715	1752940	1752413	528	0	Cysteinyl-tRNA synthetase related protein
lmo1688	fig|169963.18.peg.1716	1753841	1753095	747	0	Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)
lmo1689	fig|169963.18.peg.1717	1754942	1753845	1098	0	A/G-specific adenine glycosylase (EC 3.2.2.-)
lmo1690	fig|169963.18.peg.1718	1755143	1756123	981	0	Hypothetical protein SAV1869
lmo1691	fig|169963.18.peg.1719	1756617	1756156	462	0	Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)
lmo1692	fig|169963.18.peg.1720	1756862	1756629	234	0	FIG00775106: hypothetical protein
lmo1693	fig|169963.18.peg.1721	1757673	1756864	810	0	Regulatory protein recX
lmo1694	fig|169963.18.peg.1722	1757771	1758673	903	0	conserved hypothetical protein
lmo1695	fig|169963.18.peg.1723	1761291	1758694	2598	0	membrane protein
lmo1696	fig|169963.18.peg.1724	1761992	1761318	675	0	FIG00774792: hypothetical protein
lmo1697	fig|169963.18.peg.1725	1762200	1763165	966	0	cation efflux family protein
lmo1698	fig|169963.18.peg.1726	1763751	1763209	543	0	Ribosomal-protein-S5p-alanine acetyltransferase
lmo1699	fig|169963.18.peg.1727	1763941	1764843	903	0	methyl-accepting chemotaxis protein
lmo1700	fig|169963.18.peg.1728	1764871	1765077	207	0	FIG00774912: hypothetical protein
lmo1701	fig|169963.18.peg.1729	1765470	1765117	354	0	FIG00774597: hypothetical protein
lmo1702	fig|169963.18.peg.1730	1765900	1765499	402	0	Fosfomycin resistance protein FosX
lmo1703	fig|169963.18.peg.1731	1767294	1765915	1380	0	RNA methyltransferase, TrmA family
lmo1704	fig|169963.18.peg.1732	1767739	1767359	381	0	OsmC-like protein
lmo1705	fig|169963.18.peg.1733	1767846	1768490	645	0	Deoxyadenosine kinase (EC 2.7.1.76) / Deoxyguanosine kinase (EC 2.7.1.113)
lmo1706	fig|169963.18.peg.1734	1769389	1768520	870	0	Inner membrane protein YihY, formerly thought to be RNase BN
lmo1707	fig|169963.18.peg.1735	1769518	1769700	183	20	Hypothetical protein YfkK
lmo1708	fig|169963.18.peg.1736	1770526	1769720	807	0	aminoglycoside N3-acetyltransferase
lmo1709	fig|169963.18.peg.1737	1771406	1770648	759	0	Methionine aminopeptidase (EC 3.4.11.18)
lmo1710	fig|169963.18.peg.1738	1771594	1772040	447	0	Flavodoxin
lmo1711	fig|169963.18.peg.1739	1772178	1773410	1233	0	Aminopeptidase S (Leu, Val, Phe, Tyr preference) (EC 3.4.11.24)
lmo1712	fig|169963.18.peg.1740	1773514	1774773	1260	0	FIG00774890: hypothetical protein
lmo1713	fig|169963.18.peg.1741	1774991	1775983	993	0	Cell-shape determining protein MreBH
lmo1714	fig|169963.18.peg.1742	1776829	1776257	573	0	FIG00774475: hypothetical protein
lmo1715	fig|169963.18.peg.1743	1777518	1776910	609	30	methyltransferase
lmo1716	fig|169963.18.peg.1744	1777763	1778338	576	0	Transcriptional regulator, TetR family
lmo1717	fig|169963.18.peg.1745	1779476	1778415	1062	3	Prophage Lp2 protein 6
lmo1718	fig|169963.18.peg.1746	1780802	1779714	1089	0	Outer surface protein of unknown function, cellobiose operon
lmo1719	fig|169963.18.peg.1747	1781126	1780824	303	0	PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69); PTS system, cellobiose-specific IIA component (EC 2.7.1.69)
lmo1720	fig|169963.18.peg.1748	1781504	1781196	309	0	PTS system, cellobiose-specific IIB component (EC 2.7.1.69)
lmo1721	fig|169963.18.peg.1749	1784339	1781661	2679	0	NtrC family Transcriptional regulator, ATPase domain
lmo1722	fig|169963.18.peg.1750	1785798	1784473	1326	0	ATP-dependent RNA helicase YfmL
lmo1723	fig|169963.18.peg.1751	1786614	1785841	774	0	FIG00774724: hypothetical protein
lmo1724	fig|169963.18.peg.1752	1787287	1786607	681	0	ABC transporter, ATP-binding protein
lmo1725	fig|169963.18.peg.1753	1787648	1787280	369	0	Transcriptional regulator, GntR family
lmo1726	fig|169963.18.peg.1754	1788752	1787769	984	0	oxidoreductase, Gfo/Idh/MocA family
lmo1727	fig|169963.18.peg.1755	1789777	1788812	966	0	Maltose operon transcriptional repressor MalR, LacI family
lmo1728	fig|169963.18.peg.1756	1793079	1789825	3255	3	sugar phosphorylase
lmo1729	fig|169963.18.peg.1757	1795253	1793082	2172	0	Beta-glucosidase (EC 3.2.1.21)
lmo1730	fig|169963.18.peg.1758	1795681	1796925	1245	0	N-Acetyl-D-glucosamine ABC transport system, sugar-binding protein
lmo1731	fig|169963.18.peg.1759	1796987	1797880	894	0	N-Acetyl-D-glucosamine ABC transport system, permease protein 1
lmo1732	fig|169963.18.peg.1760	1797897	1798727	831	0	N-Acetyl-D-glucosamine ABC transport system, permease protein 2
lmo1733	fig|169963.18.peg.1761	1800241	1798772	1470	0	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)
lmo1734	fig|169963.18.peg.1762	1804848	1800256	4593	0	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)
lmo1735	fig|169963.18.peg.1763	1805041	1805928	888	0	GltC, transcription activator of glutamate synthase operon
lmo1736	fig|169963.18.peg.1764	1806443	1805925	519	0	Acetyltransferase
lmo1737	fig|169963.18.peg.1765	1807549	1806446	1104	2	Glycerol dehydrogenase (EC 1.1.1.6)
lmo1738	fig|169963.18.peg.1766	1808458	1807643	816	0	Amino acid ABC transporter, amino acid-binding protein
lmo1739	fig|169963.18.peg.1767	1809107	1808460	648	0	amino acid ABC transporter, ATP-binding protein
lmo1740	fig|169963.18.peg.1768	1809759	1809118	642	0	ABC transporter membrane-spanning permease - glutamine transport
lmo1741	fig|169963.18.peg.1769	1811197	1810157	1041	0	Two-component sensor histidine kinase BceS
lmo0174	fig|169963.18.peg.177	173208	172903	306	0	hypothetical protein
lmo1742	fig|169963.18.peg.1770	1812961	1811219	1743	0	Adenine deaminase (EC 3.5.4.2)
lmo1743	fig|169963.18.peg.1771	1813436	1812978	459	0	FIG00774678: hypothetical protein
lmo1744	fig|169963.18.peg.1772	1814332	1813457	876	0	Isoflavone_redu, Isoflavone reductase
lmo1745	fig|169963.18.peg.1773	1815080	1814403	678	0	Two-component response regulator YvcP
lmo1747	fig|169963.18.peg.1776	1817879	1817112	768	0	Bacitracin export ATP-binding protein BceA
lmo1748	fig|169963.18.peg.1777	1818516	1818007	510	0	FIG00774793: hypothetical protein
lmo1749	fig|169963.18.peg.1778	1818740	1819213	474	0	Shikimate kinase I (EC 2.7.1.71)
lmo1750	fig|169963.18.peg.1779	1819798	1819244	555	0	Molybdate metabolism regulator
lmo0175	fig|169963.18.peg.178	174556	173309	1248	0	Putative peptidoglycan bound protein (LPXTG motif) Lmo0175 homolog
lmo1751	fig|169963.18.peg.1780	1821494	1820133	1362	0	23S rRNA (Uracil-5-) -methyltransferase RumA (EC 2.1.1.-) ## LSU rRNA m(5)U1939
lmo1752	fig|169963.18.peg.1781	1822273	1821518	756	0	FIG00774698: hypothetical protein
lmo1753	fig|169963.18.peg.1782	1823353	1822421	933	0	Transcription regulator [contains diacylglycerol kinase catalytic domain]
lmo1754	fig|169963.18.peg.1783	1824924	1823494	1431	0	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)
lmo1755	fig|169963.18.peg.1784	1826387	1824936	1452	0	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)
lmo1756	fig|169963.18.peg.1785	1826704	1826411	294	0	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)
