NCBI id	RAST id	begin RAST	end RAST	length RAST	diffcenter NCBI-RAST	description RAST
LMRG_01330	fig|393133.14.peg.1635	1639572	1640492	921	0	"ABC transporter, ATP-binding protein"
LMRG_01329	fig|393133.14.peg.1636	1640489	1641556	1068	0	"ABC transporter, permease protein"
LMRG_01328	fig|393133.14.peg.1637	1642566	1641592	975	0	Muramoyltetrapeptide carboxypeptidase (EC 3.4.17.13)
LMRG_01327	fig|393133.14.peg.1638	1643144	1642563	582	0	DNA-3-methyladenine glycosylase (EC 3.2.2.20)
LMRG_01326	fig|393133.14.peg.1639	1643390	1643157	234	0	FIG00774240: hypothetical protein
LMRG_02413	fig|393133.14.peg.164	161425	161141	285	0	Transition state regulatory protein AbrB
LMRG_01325	fig|393133.14.peg.1640	1646192	1643490	2703	0	Aconitate hydratase (EC 4.2.1.3)
LMRG_01324	fig|393133.14.peg.1641	1647150	1646347	804	0	STAS domain protein
LMRG_01323	fig|393133.14.peg.1642	1647597	1647175	423	0	STAS domain protein
LMRG_01322	fig|393133.14.peg.1643	1650815	1647597	3219	0	"COG0553: Superfamily II DNA/RNA helicases, SNF2 family"
LMRG_01321	fig|393133.14.peg.1644	1653970	1650899	3072	0	Exonuclease SbcC
LMRG_01320	fig|393133.14.peg.1645	1655091	1653967	1125	0	Exonuclease SbcD
LMRG_01319	fig|393133.14.peg.1646	1655207	1655815	609	5	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)
LMRG_01318	fig|393133.14.peg.1647	1656372	1655857	516	0	FIG00774115: hypothetical protein
LMRG_01317	fig|393133.14.peg.1648	1657034	1656546	489	0	conserved hypothetical protein
LMRG_01316	fig|393133.14.peg.1649	1658920	1657115	1806	0	"ABC transporter, ATP-binding and permease protein"
LMRG_02414	fig|393133.14.peg.165	161540	162397	858	0	glucose uptake protein
LMRG_01315	fig|393133.14.peg.1650	1660673	1658904	1770	0	"ABC transporter, ATP-binding/permease protein"
LMRG_01314	fig|393133.14.peg.1651	1661696	1661076	621	0	Putative cellsurface protein
LMRG_01313	fig|393133.14.peg.1652	1662205	1661711	495	0	Putative cellsurface protein
LMRG_01312	fig|393133.14.peg.1653	1663561	1662998	564	0	membrane protein
LMRG_01311	fig|393133.14.peg.1654	1664010	1663579	432	0	FIG00774637: hypothetical protein
LMRG_01310	fig|393133.14.peg.1655	1665468	1664584	885	0	Translation elongation factor Ts
LMRG_01309	fig|393133.14.peg.1656	1666297	1665548	750	0	SSU ribosomal protein S2p (SAe)
LMRG_01307	fig|393133.14.peg.1658	1669851	1667440	2412	5	Leucyl-tRNA synthetase (EC 6.1.1.4)
LMRG_01306	fig|393133.14.peg.1659	1670255	1671220	966	0	COG1242: Predicted Fe-S oxidoreductase
LMRG_02415	fig|393133.14.peg.166	162465	163724	1260	3	putative exported protein
LMRG_01305	fig|393133.14.peg.1660	1671217	1671792	576	0	"SAM-dependent methyltransferase, MraW methylase family (EC 2.1.1.-)"
LMRG_01304	fig|393133.14.peg.1661	1673682	1671817	1866	0	asparagine synthase( EC:6.3.5.4 )
LMRG_01303	fig|393133.14.peg.1662	1675018	1673819	1200	0	S-adenosylmethionine synthetase (EC 2.5.1.6)
LMRG_01302	fig|393133.14.peg.1663	1675441	1675743	303	0	FIG00774797: hypothetical protein
LMRG_01301	fig|393133.14.peg.1664	1680911	1675776	5136	0	Putative peptidoglycan bound protein (LPXTG motif) Lmo1666 homolog
LMRG_01300	fig|393133.14.peg.1665	1681922	1681014	909	0	L-lactate dehydrogenase (EC 1.1.1.27)
LMRG_01299	fig|393133.14.peg.1666	1682181	1681939	243	0	FIG00774067: hypothetical protein
LMRG_01298	fig|393133.14.peg.1667	1682705	1682232	474	0	8-oxo-dGTPase Bsu YtkD / 8-oxo-GTPase Bsu YtkD
LMRG_01297	fig|393133.14.peg.1668	1682779	1683045	267	0	Protein YidD
LMRG_01296	fig|393133.14.peg.1669	1683195	1684148	954	4	Lmo1671 protein
LMRG_01295	fig|393133.14.peg.1670	1685576	1684167	1410	3	O-succinylbenzoic acid--CoA ligase (EC 6.2.1.26)
LMRG_01294	fig|393133.14.peg.1671	1686410	1685592	819	0	Naphthoate synthase (EC 4.1.3.36)
LMRG_01293	fig|393133.14.peg.1672	1687234	1686407	828	0	"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (EC 4.2.99.20)"
LMRG_01292	fig|393133.14.peg.1673	1688978	1687236	1743	0	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9)
LMRG_01291	fig|393133.14.peg.1674	1690363	1688975	1389	0	Menaquinone-specific isochorismate synthase (EC 5.4.4.2)
LMRG_01290	fig|393133.14.peg.1675	1690538	1691476	939	0	"1,4-dihydroxy-2-naphthoate octaprenyltransferase (EC 2.5.1.74)"
LMRG_01289	fig|393133.14.peg.1676	1693258	1691510	1749	0	"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20) / Homolog of homocysteine-binding domain"
LMRG_01288	fig|393133.14.peg.1677	1694526	1693354	1173	0	Cystathionine beta-lyase (EC 4.4.1.8)
LMRG_01287	fig|393133.14.peg.1678	1695643	1694519	1125	0	Cystathionine gamma-synthase (EC 2.5.1.48)
LMRG_01286	fig|393133.14.peg.1679	1697995	1695665	2331	17	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)
LMRG_02416	fig|393133.14.peg.168	164120	166462	2343	0	Internalin-like protein (LPXTG motif) Lmo0171 homolog
LMRG_01285	fig|393133.14.peg.1680	1699427	1698252	1176	0	major facilitator family transporter
LMRG_02757	fig|393133.14.peg.1681	1707286	1706840	447	0	"Peroxide stress regulator PerR, FUR family"
LMRG_02758	fig|393133.14.peg.1682	1708310	1707369	942	0	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)
LMRG_02759	fig|393133.14.peg.1683	1708455	1709753	1299	0	Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)
LMRG_02760	fig|393133.14.peg.1684	1709859	1710947	1089	0	Putative lipoprotein SAV1865
LMRG_02761	fig|393133.14.peg.1685	1711516	1710989	528	0	Cysteinyl-tRNA synthetase related protein
LMRG_02762	fig|393133.14.peg.1686	1712417	1711671	747	0	Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)
LMRG_02763	fig|393133.14.peg.1687	1713509	1712421	1089	0	A/G-specific adenine glycosylase (EC 3.2.2.-)
LMRG_02764	fig|393133.14.peg.1688	1713719	1714699	981	0	Hypothetical protein SAV1869
LMRG_02765	fig|393133.14.peg.1689	1715192	1714731	462	5	Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)
LMRG_02766	fig|393133.14.peg.1690	1715437	1715204	234	0	FIG00775106: hypothetical protein
LMRG_02767	fig|393133.14.peg.1691	1716248	1715439	810	0	Regulatory protein recX
LMRG_02768	fig|393133.14.peg.1692	1716346	1717248	903	0	conserved hypothetical protein
LMRG_02769	fig|393133.14.peg.1693	1719866	1717269	2598	0	membrane protein
LMRG_02770	fig|393133.14.peg.1694	1720567	1719893	675	0	FIG00774792: hypothetical protein
LMRG_02771	fig|393133.14.peg.1695	1720775	1721740	966	0	cation efflux family protein
LMRG_02772	fig|393133.14.peg.1696	1722326	1721784	543	0	Ribosomal-protein-S5p-alanine acetyltransferase
LMRG_02773	fig|393133.14.peg.1697	1722516	1723418	903	0	methyl-accepting chemotaxis protein
LMRG_02774	fig|393133.14.peg.1698	1723446	1723652	207	0	FIG00774912: hypothetical protein
LMRG_02775	fig|393133.14.peg.1699	1724040	1723687	354	0	FIG00774597: hypothetical protein
LMRG_02445	fig|393133.14.peg.17	19925	20257	333	0	AA3-600 quinol oxidase subunit IV
LMRG_02776	fig|393133.14.peg.1700	1724470	1724069	402	0	Fosfomycin resistance protein FosX
LMRG_02777	fig|393133.14.peg.1701	1725864	1724485	1380	0	"RNA methyltransferase, TrmA family"
LMRG_02778	fig|393133.14.peg.1702	1726309	1725929	381	0	OsmC-like protein
LMRG_02779	fig|393133.14.peg.1703	1726416	1727060	645	0	Deoxyadenosine kinase (EC 2.7.1.76) / Deoxyguanosine kinase (EC 2.7.1.113)
LMRG_02958	fig|393133.14.peg.1704	1727959	1727090	870	0	"Inner membrane protein YihY, formerly thought to be RNase BN"
LMRG_02563	fig|393133.14.peg.1705	1728088	1728270	183	20	Hypothetical protein YfkK
LMRG_02562	fig|393133.14.peg.1706	1729096	1728290	807	0	aminoglycoside N3-acetyltransferase
LMRG_02561	fig|393133.14.peg.1707	1729976	1729218	759	0	Methionine aminopeptidase (EC 3.4.11.18)
LMRG_02559	fig|393133.14.peg.1708	1730164	1730610	447	0	Flavodoxin
LMRG_02558	fig|393133.14.peg.1709	1730748	1731980	1233	0	"Aminopeptidase S (Leu, Val, Phe, Tyr preference) (EC 3.4.11.24)"
LMRG_02967	fig|393133.14.peg.171	167663	167358	306	0	hypothetical protein
LMRG_02959	fig|393133.14.peg.1710	1732084	1733343	1260	0	FIG00774890: hypothetical protein
LMRG_02556	fig|393133.14.peg.1711	1733561	1734553	993	0	Cell-shape determining protein MreBH
LMRG_02555	fig|393133.14.peg.1712	1735430	1734822	609	28	methyltransferase
LMRG_02554	fig|393133.14.peg.1713	1735677	1736261	585	0	"transcriptional regulator, TetR family"
LMRG_02553	fig|393133.14.peg.1714	1737426	1736338	1089	0	"Outer surface protein of unknown function, cellobiose operon"
LMRG_02552	fig|393133.14.peg.1715	1737750	1737448	303	0	"PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69); PTS system, cellobiose-specific IIA component (EC 2.7.1.69)"
LMRG_02551	fig|393133.14.peg.1716	1738128	1737820	309	0	"PTS system, cellobiose-specific IIB component (EC 2.7.1.69)"
LMRG_02550	fig|393133.14.peg.1717	1740966	1738288	2679	0	"NtrC family Transcriptional regulator, ATPase domain"
LMRG_02549	fig|393133.14.peg.1718	1742425	1741100	1326	0	ATP-dependent RNA helicase YfmL
LMRG_02548	fig|393133.14.peg.1719	1743241	1742468	774	0	FIG00774724: hypothetical protein
LMRG_02740	fig|393133.14.peg.172	169014	167767	1248	0	Putative peptidoglycan bound protein (LPXTG motif) Lmo0175 homolog
LMRG_02547	fig|393133.14.peg.1720	1743914	1743234	681	0	"ABC transporter, ATP-binding protein"
LMRG_02546	fig|393133.14.peg.1721	1744275	1743907	369	0	"Transcriptional regulator, GntR family"
LMRG_02545	fig|393133.14.peg.1722	1745379	1744396	984	0	"oxidoreductase, Gfo/Idh/MocA family"
LMRG_02544	fig|393133.14.peg.1723	1746404	1745439	966	0	"Maltose operon transcriptional repressor MalR, LacI family"
LMRG_02543	fig|393133.14.peg.1724	1749706	1746452	3255	3	sugar phosphorylase
LMRG_02542	fig|393133.14.peg.1725	1751880	1749709	2172	0	Beta-glucosidase (EC 3.2.1.21)
LMRG_02541	fig|393133.14.peg.1726	1752310	1753554	1245	0	"N-Acetyl-D-glucosamine ABC transport system, sugar-binding protein"
LMRG_02540	fig|393133.14.peg.1727	1753616	1754509	894	0	"N-Acetyl-D-glucosamine ABC transport system, permease protein 1"
LMRG_02539	fig|393133.14.peg.1728	1754526	1755356	831	0	"N-Acetyl-D-glucosamine ABC transport system, permease protein 2"
LMRG_02538	fig|393133.14.peg.1729	1756870	1755401	1470	0	Glutamate synthase [NADPH] small chain (EC 1.4.1.13)
LMRG_02741	fig|393133.14.peg.173	169292	170152	861	0	glucose uptake protein
LMRG_02537	fig|393133.14.peg.1730	1761477	1756885	4593	0	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)
LMRG_02536	fig|393133.14.peg.1731	1761670	1762557	888	0	"GltC, transcription activator of glutamate synthase operon"
LMRG_02535	fig|393133.14.peg.1732	1763072	1762554	519	0	Acetyltransferase
LMRG_02534	fig|393133.14.peg.1733	1764178	1763075	1104	2	Glycerol dehydrogenase (EC 1.1.1.6)
LMRG_02533	fig|393133.14.peg.1734	1765088	1764273	816	0	"Amino acid ABC transporter, amino acid-binding protein"
LMRG_02532	fig|393133.14.peg.1735	1765737	1765090	648	0	"amino acid ABC transporter, ATP-binding protein"
LMRG_02531	fig|393133.14.peg.1736	1766389	1765748	642	0	ABC transporter membrane-spanning permease - glutamine transport
LMRG_02530	fig|393133.14.peg.1737	1767827	1766787	1041	0	Two-component sensor histidine kinase BceS
LMRG_02529	fig|393133.14.peg.1738	1769591	1767849	1743	0	Adenine deaminase (EC 3.5.4.2)
LMRG_02528	fig|393133.14.peg.1739	1770066	1769608	459	0	FIG00774678: hypothetical protein
LMRG_02742	fig|393133.14.peg.174	170221	172218	1998	2	Methionyl-tRNA synthetase (EC 6.1.1.10)
LMRG_02527	fig|393133.14.peg.1740	1770962	1770087	876	0	"Isoflavone_redu, Isoflavone reductase"
LMRG_02526	fig|393133.14.peg.1741	1771710	1771033	678	0	Two-component response regulator YvcP
LMRG_02524	fig|393133.14.peg.1744	1774509	1773742	768	0	Bacitracin export ATP-binding protein BceA
LMRG_02523	fig|393133.14.peg.1745	1775146	1774637	510	0	FIG00774793: hypothetical protein
LMRG_02522	fig|393133.14.peg.1746	1775370	1775843	474	0	Shikimate kinase I (EC 2.7.1.71)
LMRG_02521	fig|393133.14.peg.1747	1776428	1775874	555	0	Molybdate metabolism regulator
LMRG_02977	fig|393133.14.peg.1748	1778124	1776763	1362	0	23S rRNA (Uracil-5-) -methyltransferase RumA (EC 2.1.1.-) ## LSU rRNA m(5)U1939
LMRG_02519	fig|393133.14.peg.1749	1778903	1778148	756	0	FIG00774698: hypothetical protein
LMRG_02743	fig|393133.14.peg.175	172383	173597	1215	0	Putative ROK-family transcriptional regulator
LMRG_02518	fig|393133.14.peg.1750	1779983	1779051	933	0	Transcription regulator [contains diacylglycerol kinase catalytic domain]
LMRG_02517	fig|393133.14.peg.1751	1781554	1780124	1431	0	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)
LMRG_02516	fig|393133.14.peg.1752	1783017	1781566	1452	0	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)
LMRG_02515	fig|393133.14.peg.1753	1783334	1783041	294	0	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)
LMRG_02514	fig|393133.14.peg.1754	1784574	1783459	1116	0	Putative pheromone cAM373 precursor lipoprotein CamS
LMRG_02513	fig|393133.14.peg.1755	1786589	1784571	2019	2	DNA ligase (EC 6.5.1.2)
LMRG_02512	fig|393133.14.peg.1756	1788806	1786611	2196	3	ATP-dependent DNA helicase UvrD/PcrA
LMRG_02511	fig|393133.14.peg.1757	1789548	1788871	678	0	(S)-3-O-geranylgeranylglyceryl phosphate synthase
LMRG_02510	fig|393133.14.peg.1758	1789755	1791110	1356	0	sodium-dependent transporter
LMRG_02509	fig|393133.14.peg.1759	1791406	1791152	255	0	FIG00774163: hypothetical protein
LMRG_02744	fig|393133.14.peg.176	173633	174511	879	0	"N-Acetyl-D-glucosamine ABC transport system, permease protein 1"
LMRG_02508	fig|393133.14.peg.1760	1791720	1791424	297	0	His repressor
LMRG_02507	fig|393133.14.peg.1761	1793120	1791858	1263	0	Phosphoribosylamine--glycine ligase (EC 6.3.4.13)
LMRG_02506	fig|393133.14.peg.1762	1794674	1793145	1530	0	IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)
LMRG_02505	fig|393133.14.peg.1763	1795246	1794680	567	0	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2)
LMRG_02504	fig|393133.14.peg.1764	1796292	1795243	1050	0	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)
LMRG_02503	fig|393133.14.peg.1765	1797738	1796311	1428	0	Amidophosphoribosyltransferase (EC 2.4.2.14)
LMRG_02502	fig|393133.14.peg.1766	1799942	1797723	2220	0	"Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)"
LMRG_02501	fig|393133.14.peg.1767	1800618	1799935	684	0	"Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit (EC 6.3.5.3)"
LMRG_02500	fig|393133.14.peg.1768	1800867	1800622	246	0	"Phosphoribosylformylglycinamidine synthase, PurS subunit (EC 6.3.5.3)"
LMRG_02499	fig|393133.14.peg.1769	1801592	1800879	714	0	Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)
LMRG_02745	fig|393133.14.peg.177	174511	175359	849	0	"N-Acetyl-D-glucosamine ABC transport system, permease protein 2"
LMRG_02498	fig|393133.14.peg.1770	1802965	1801673	1293	0	Adenylosuccinate lyase (EC 4.3.2.2)
LMRG_02497	fig|393133.14.peg.1771	1804108	1802984	1125	4	Phosphoribosylaminoimidazole carboxylase ATPase subunit (EC 4.1.1.21)
LMRG_02496	fig|393133.14.peg.1772	1804589	1804101	489	0	Phosphoribosylaminoimidazole carboxylase catalytic subunit (EC 4.1.1.21)
LMRG_02495	fig|393133.14.peg.1773	1805319	1804795	525	0	FIG00774849: hypothetical protein
LMRG_02835	fig|393133.14.peg.1774	1811311	1810706	606	0	HD domain protein
LMRG_02834	fig|393133.14.peg.1775	1811376	1812149	774	0	"ABC transporter, ATP-binding protein"
LMRG_02833	fig|393133.14.peg.1776	1812199	1812561	363	0	FIG00774618: hypothetical protein
LMRG_02832	fig|393133.14.peg.1777	1813812	1812580	1233	0	Tripeptide aminopeptidase (EC 3.4.11.4)
LMRG_02831	fig|393133.14.peg.1778	1814400	1813870	531	0	FIG00775101: hypothetical protein
LMRG_02830	fig|393133.14.peg.1779	1814484	1815239	756	0	Exodeoxyribonuclease III (EC 3.1.11.2)
LMRG_02746	fig|393133.14.peg.178	175387	176643	1257	0	"N-Acetyl-D-glucosamine ABC transport system, sugar-binding protein"
LMRG_02829	fig|393133.14.peg.1780	1815638	1815279	360	0	LSU ribosomal protein L20p
LMRG_02828	fig|393133.14.peg.1781	1815878	1815678	201	0	LSU ribosomal protein L35p
LMRG_02827	fig|393133.14.peg.1782	1816403	1815900	504	0	Translation initiation factor 3
LMRG_02825	fig|393133.14.peg.1783	1817721	1816828	894	0	Internalin C
LMRG_02811	fig|393133.14.peg.1784	1818879	1818535	345	0	LSU ribosomal protein L19p
LMRG_02812	fig|393133.14.peg.1785	1819087	1819521	435	0	"Transcriptional regulator, MerR family"
LMRG_02813	fig|393133.14.peg.1786	1819521	1820108	588	0	flavodoxin-like fold domain protein
LMRG_02814	fig|393133.14.peg.1787	1820228	1820845	618	49	metallo-beta-lactamase family protein
LMRG_02815	fig|393133.14.peg.1788	1821265	1820876	390	0	FIG00774452: hypothetical protein
LMRG_02816	fig|393133.14.peg.1789	1822022	1821285	738	0	tRNA (guanine-N1)-methyltransferase( EC:2.1.1.31 )
LMRG_02747	fig|393133.14.peg.179	176726	180028	3303	0	"glycosyl hydrolase, family 31"
LMRG_02817	fig|393133.14.peg.1790	1822540	1822022	519	0	16S rRNA processing protein RimM
LMRG_02818	fig|393133.14.peg.1791	1822936	1822550	387	0	FIG00774277: hypothetical protein
LMRG_02819	fig|393133.14.peg.1792	1823698	1822964	735	0	"Glutamine amidotransferase, class I"
LMRG_02820	fig|393133.14.peg.1793	1824038	1823808	231	0	KH domain RNA binding protein YlqC
LMRG_02821	fig|393133.14.peg.1794	1824327	1824055	273	0	SSU ribosomal protein S16p
LMRG_02822	fig|393133.14.peg.1795	1826088	1824430	1659	0	poly (glycerol-phosphate) alpha-glucosyltransferase
LMRG_02823	fig|393133.14.peg.1796	1828754	1826160	2595	0	Putative peptidoglycan bound protein (LPXTG motif) Lmo1799 homolog
LMRG_00947	fig|393133.14.peg.1797	1830128	1829232	897	0	Protein tyrosine phosphatase (EC 3.1.3.48)
LMRG_00948	fig|393133.14.peg.1798	1831624	1830272	1353	0	"Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)"
LMRG_00949	fig|393133.14.peg.1799	1831948	1831637	312	0	Signal recognition particle associated protein
LMRG_02446	fig|393133.14.peg.18	21427	20309	1119	0	Capsule biosynthesis protein capA
LMRG_02748	fig|393133.14.peg.180	180031	182322	2292	0	Alpha-glucosidase (EC 3.2.1.20)
LMRG_00950	fig|393133.14.peg.1800	1833068	1832082	987	0	Signal recognition particle receptor protein FtsY (=alpha subunit) (TC 3.A.5.1.1)
LMRG_00951	fig|393133.14.peg.1801	1836643	1833083	3561	0	Chromosome partition protein smc
LMRG_00952	fig|393133.14.peg.1802	1837355	1836666	690	0	Ribonuclease III (EC 3.1.26.3)
LMRG_02978	fig|393133.14.peg.1803	1837516	1837373	144	0	FIG00775304: hypothetical protein
LMRG_00953	fig|393133.14.peg.1804	1837782	1837549	234	0	Acyl carrier protein
LMRG_00954	fig|393133.14.peg.1805	1838632	1837889	744	0	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
LMRG_00955	fig|393133.14.peg.1806	1839577	1838636	942	0	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)
LMRG_00956	fig|393133.14.peg.1807	1840583	1839570	1014	0	Phosphate:acyl-ACP acyltransferase PlsX
LMRG_00957	fig|393133.14.peg.1808	1841173	1840604	570	0	Phosphate:acyl-ACP acyltransferase PlsX
LMRG_00958	fig|393133.14.peg.1809	1843402	1841354	2049	0	ATP-dependent DNA helicase RecG (EC 3.6.1.-)
LMRG_02970	fig|393133.14.peg.181	182326	183987	1662	0	"Oligo-1,6-glucosidase (EC 3.2.1.10)"
LMRG_00959	fig|393133.14.peg.1810	1844285	1843395	891	0	"L-serine dehydratase, alpha subunit (EC 4.3.1.17)"
LMRG_00960	fig|393133.14.peg.1811	1845092	1844421	672	0	"L-serine dehydratase, beta subunit (EC 4.3.1.17)"
LMRG_00961	fig|393133.14.peg.1812	1846781	1845123	1659	0	Dihydroxyacetone kinase family protein
LMRG_00962	fig|393133.14.peg.1813	1847161	1846796	366	0	FIG001802: Putative alkaline-shock protein
LMRG_00963	fig|393133.14.peg.1814	1847459	1847647	189	0	LSU ribosomal protein L28p
LMRG_00964	fig|393133.14.peg.1815	1848388	1847744	645	0	Thiamin pyrophosphokinase (EC 2.7.6.2)
LMRG_00965	fig|393133.14.peg.1816	1849108	1848452	657	0	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)
LMRG_00966	fig|393133.14.peg.1817	1849986	1849111	876	0	Ribosome small subunit-stimulated GTPase EngC
LMRG_00967	fig|393133.14.peg.1818	1851972	1850005	1968	0	"Serine/threonine protein kinase PrkC, regulator of stationary phase"
LMRG_00968	fig|393133.14.peg.1819	1852727	1851969	759	0	"Protein serine/threonine phosphatase PrpC, regulation of stationary phase"
LMRG_02750	fig|393133.14.peg.182	184084	184857	774	12	Putative deoxyribonuclease YcfH
LMRG_00969	fig|393133.14.peg.1820	1854084	1852750	1335	0	Ribosomal RNA small subunit methyltransferase B (EC 2.1.1.-)
LMRG_00970	fig|393133.14.peg.1821	1855023	1854085	939	0	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
LMRG_00971	fig|393133.14.peg.1822	1857430	1855037	2394	0	Helicase PriA essential for oriC/DnaA-independent DNA replication
LMRG_00972	fig|393133.14.peg.1823	1858634	1857435	1200	0	Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)
LMRG_00973	fig|393133.14.peg.1824	1858992	1858789	204	2	DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)
LMRG_00974	fig|393133.14.peg.1825	1859612	1858992	621	0	Guanylate kinase (EC 2.7.4.8)
LMRG_00976	fig|393133.14.peg.1828	1860659	1862371	1713	0	Fibronectin/fibrinogen-binding protein
LMRG_00977	fig|393133.14.peg.1829	1862459	1863058	600	0	short chain dehydrogenase
LMRG_02751	fig|393133.14.peg.183	185149	186375	1227	0	Cell wall-binding protein
LMRG_00978	fig|393133.14.peg.1830	1863728	1863099	630	0	Orotate phosphoribosyltransferase (EC 2.4.2.10)
LMRG_00979	fig|393133.14.peg.1831	1864426	1863725	702	0	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)
LMRG_00980	fig|393133.14.peg.1832	1865337	1864423	915	0	"Dihydroorotate dehydrogenase, catalytic subunit (EC 1.3.3.1)"
LMRG_00981	fig|393133.14.peg.1833	1866098	1865334	765	0	Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1)
LMRG_00982	fig|393133.14.peg.1834	1869333	1866121	3213	0	Carbamoyl-phosphate synthase large chain (EC 6.3.5.5)
LMRG_00983	fig|393133.14.peg.1835	1870417	1869326	1092	0	Carbamoyl-phosphate synthase small chain (EC 6.3.5.5)
LMRG_00984	fig|393133.14.peg.1836	1871694	1870414	1281	0	Dihydroorotase (EC 3.5.2.3)
LMRG_00985	fig|393133.14.peg.1837	1872593	1871682	912	0	Aspartate carbamoyltransferase (EC 2.1.3.2)
LMRG_00986	fig|393133.14.peg.1838	1873963	1872677	1287	0	Uracil permease
LMRG_00987	fig|393133.14.peg.1839	1874643	1874092	552	0	Uracil phosphoribosyltransferase (EC 2.4.2.9) / Pyrimidine operon regulatory protein PyrR
LMRG_02752	fig|393133.14.peg.184	186477	187052	576	24	Ribonuclease M5 (EC 3.1.26.8)
LMRG_00988	fig|393133.14.peg.1840	1874874	1875104	231	0	FIG00774989: hypothetical protein
LMRG_00989	fig|393133.14.peg.1841	1875192	1876016	825	0	STAS domain protein
LMRG_00990	fig|393133.14.peg.1842	1876947	1876036	912	0	Ribosomal large subunit pseudouridine synthase D (EC 4.2.1.70)
LMRG_00991	fig|393133.14.peg.1843	1877411	1876947	465	0	Lipoprotein signal peptidase (EC 3.4.23.36)
LMRG_00992	fig|393133.14.peg.1844	1878776	1877493	1284	0	xanthine/uracil permease family protein
LMRG_00993	fig|393133.14.peg.1845	1878929	1880320	1392	11	"Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps"
LMRG_00994	fig|393133.14.peg.1846	1881268	1880336	933	0	"Manganese ABC transporter, periplasmic-binding protein SitA"
LMRG_00995	fig|393133.14.peg.1847	1882107	1881265	843	0	"Manganese ABC transporter, inner membrane permease protein SitD"
LMRG_00996	fig|393133.14.peg.1848	1882833	1882111	723	0	"Manganese ABC transporter, ATP-binding protein SitB"
LMRG_00997	fig|393133.14.peg.1849	1883409	1882993	417	0	"Transcriptional regulator, MarR family"
LMRG_02753	fig|393133.14.peg.185	187045	187932	888	0	Dimethyladenosine transferase (EC 2.1.1.-)
LMRG_00998	fig|393133.14.peg.1850	1884936	1883446	1491	0	Carboxyl-terminal protease (EC 3.4.21.102)
LMRG_00999	fig|393133.14.peg.1851	1885296	1885090	207	0	Copper chaperone
LMRG_01000	fig|393133.14.peg.1852	1887522	1885309	2214	0	"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)"
LMRG_01001	fig|393133.14.peg.1853	1887830	1887537	294	0	FIG00774268: hypothetical protein
LMRG_01002	fig|393133.14.peg.1854	1888777	1887953	825	0	D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)
LMRG_01003	fig|393133.14.peg.1855	1889536	1888835	702	0	Purine nucleoside phosphorylase (EC 2.4.2.1)
LMRG_01004	fig|393133.14.peg.1856	1889754	1889548	207	13	FIG00774446: hypothetical protein
LMRG_01005	fig|393133.14.peg.1857	1890749	1889844	906	0	"oxidoreductase, Gfo/Idh/MocA family"
