Guide for interpreting SIPHT output
Locus Name	|	UpORFnumber		UpORFname		UpORFdirection	distUpORF	|	sRNAstart	end	dirsRNA	lensRNA	|	distDnORF	DnORFdir.	DnORFnumber	DnORFname		sRNAtype	BLASTscore	BLASTexpect	TermType	NumSearchesPredicted	BLASTpartner	QRNA?	homology to known sRNAs	Num paralogues	Weaker rev paralogue?	Paralogous candidates	Conserved synteny with knowns	Potential UTR?	Riboswitch?	Putative TFBSs
T-box_NC_003210	|	lmo2197		hypothetical protein                           	*	>>>	1	|	2287185	2287481	>>>	296	|	36	>>>	lmo2198	tryptophanyl-tRNA synthetase                  	*	T-box	1435	4.2e-59	T	2	Listeria_innocua_chromosome<>Listeria_welshimeri_serovar_6b_SLCC5334_chromosome	RNA	NC_003210_T1box12(+)_+_|NC_000964_T1box9(-)_-_(hom)|NC_003210_T1box7(-)_-_	2		T-box_NC_003210(para),T-box_NC_003210(para)	T1box7_NC_000964|UD(5'(1-1)|3'(0-0)),T1box8_NC_002745|UD(5'(0-0)|3'(0-0)),T1box3_NC_000964|UD(5'(1-0)|3'(0-0)),T1box10_NC_000964|3'(0),T1box12_NC_000964|3'(0),T1box15_NC_000964|3'(0),T1box16_NC_000964|3'(0),T1box17_NC_000964|3'(0),T1box9_NC_002745|3'(0),T1box13_NC_000964|3'(0)	5	RS	-B.subtilis_sigA_3(10.24|-267)
LhrA_NC_003210	|	lmo2256		hypothetical protein                           	*	<<<	79	|	2346168	2346251	<<<	83	|	0	<<<	lmo2257	hypothetical protein                          	*	LhrA	765	5.2e-29	T	2	Listeria_innocua_chromosome<>Listeria_welshimeri_serovar_6b_SLCC5334_chromosome	RNA	NC_003210_lhrA(-)_-_	0	-	-	-	-	-	-
tmRNA_NC_003210	|	lmo2443		hypothetical protein                           	*	<<<	379	|	2509791	2510080	<<<	289	|	280	<<<	lmo2444	hypothetical protein                          	*	tmRNA	522	2.2e-30	T	23	Bacillus_subtilis_chromosome<>Bacillus_halodurans_chromosome<>Bacillus_cereus_ATCC_10987_chromosome<>Bacillus_anthracis_Ames_chromosome<>Oceanobacillus_iheyensis_chromosome<>Enterococcus_faecalis_V583_chromosome<>Bacillus_cereus_ATCC14579_chromosome<>Lactobacillus_johnsonii_NCC_533_chromosome<>Bacillus_anthracis_str_Sterne_chromosome<>Bacillus_thuringiensis_konkukian_chromosome<>Bacillus_licheniformis_ATCC_14580_chromosome<>Bacillus_cereus_ZK_chromosome<>Bacillus_licheniformis_DSM_13_chromosome<>Geobacillus_kaustophilus_HTA426_chromosome<>Bacillus_clausii_KSM-K16_chromosome<>Bacillus_anthracis_Ames_0581_chromosome<>Lactobacillus_sakei_23K_chromosome<>Pediococcus_pentosaceus_ATCC_25745_chromosome<>Bacillus_thuringiensis_Al_Hakam_chromosome<>Geobacillus_thermodenitrificans_NG80-2_chromosome<>Lactobacillus_reuteri_F275_chromosome<>Bacillus_cereus_cytotoxis_NVH_391-98_chromosome<>Bacillus_amyloliquefaciens_FZB42_chromosome	-	NC_003210_tmRNA(-)_-_|NC_000964_tmRNA(-)_-_(hom)|NC_002745_tmRNA(+)_+_(hom)	0	-	-	-	-	-	-
ykoK_NC_003210	|	lmo2689		hypothetical protein                           	*	<<<	229	|	2765882	2766148	<<<	266	|	58	<<<	lmo2690	hypothetical protein                          	*	ykoK	487	1.5e-16	B	3	Listeria_innocua_chromosome<>Listeria_welshimeri_serovar_6b_SLCC5334_chromosome<>Bacillus_cereus_cytotoxis_NVH_391-98_chromosome	RNA	NC_003210_ykoK(-)_-_|NC_000964_ykoK(+)_+_(hom)|NC_002505_ykoK(+)_+_(hom)	0	-	-	-	-	-	-
yybP-ykoY_NC_003210	|	lmo0990		hypothetical protein                           	*	>>>	1	|	1021385	1021606	>>>	221	|	58	>>>	lmo0991	hypothetical protein                          	*	yybP-ykoY	1342	8e-55	Y	2	Listeria_innocua_chromosome<>Listeria_welshimeri_serovar_6b_SLCC5334_chromosome	RNA	NC_003210_yybP1ykoY(+)_+_|NC_000964_yybP1ykoY2(-)_-_(hom)|NC_002745_yybP1ykoY(+)_+_(hom)	0	-	-	yybP1ykoY1_NC_000964|3'(0),yybP1ykoY_NC_002745|3'(0)	5	-	-
T-box_NC_003210	|	lmo1559		threonyl-tRNA synthetase                       	*	<<<	46	|	1597196	1597498	<<<	302	|	0	<<<	lmo1560	primosomal protein DnaI                       	*	T-box	1617	2.4e-67	Z	2	Listeria_innocua_chromosome<>Listeria_welshimeri_serovar_6b_SLCC5334_chromosome	RNA	NC_003210_T1box6(-)_-_|NC_000964_T1box15(-)_-_(hom)|NC_000964_T1box16(-)_-_(hom)|NC_000964_T1box17(-)_-_(hom)|NC_003210_T1box5(-)_-_|NC_002745_T1box8(-)_-_(hom)	1		T-box_NC_003210(para)	T1box7_NC_000964|UD(5'(1-1)|3'(0-0)),T1box8_NC_002745|UD(5'(0-0)|3'(0-0)),T1box3_NC_000964|UD(5'(1-0)|3'(0-0)),T1box10_NC_000964|3'(0),T1box12_NC_000964|3'(0),T1box15_NC_000964|3'(0),T1box16_NC_000964|3'(0),T1box17_NC_000964|3'(0),T1box9_NC_002745|3'(0),T1box13_NC_000964|3'(0)	-	RS	-B.subtilis_sigA_2(10.48|-267)
L20_leader_NC_003210	|	lmo1785		translation initiation factor IF-3             	*	<<<	91	|	1859879	1860075	<<<	196	|	124	<<<	lmo1786	internalin C                                  	*	L20_leader	1327	3.6e-54	Y	2	Listeria_innocua_chromosome<>Listeria_welshimeri_serovar_6b_SLCC5334_chromosome	RNA	NC_003210_lhrB(-)_-_	0	-	-	-	-	-	-B.subtilis_sigA_2(10.32|-145)
SAM_NC_003210	|	lmo2419		hypothetical protein                           	*	<<<	31	|	2490999	2491280	<<<	281	|	4	<<<	lmo2420	hypothetical protein                          	*	SAM	1403	6.8e-58	Z	2	Listeria_innocua_chromosome<>Listeria_welshimeri_serovar_6b_SLCC5334_chromosome	RNA	NC_003210_S_box7(-)_-_|NC_000964_S_box9(-)_-_(hom)|NC_003210_S_box5(-)_-_|NC_002745_S_box3(-)_-_(hom)|NC_000964_S_box6(+)_+_(hom)|NC_000964_S_box8(-)_-_(hom)|NC_003210_S_box1(+)_+_|NC_002745_S_box4(-)_-_(hom)	0	-	-	S_box11_NC_000964|3'(0),S_box10_NC_000964|3'(0),S_box3_NC_000964|3'(0),S_box9_NC_000964|3'(0),S_box2_NC_002745|3'(0)	-	-	-B.subtilis_sigA_2(9.46|-235)
L10_leader_NC_003210	|	lmo0249		50S ribosomal protein L1                       	*	>>>	1	|	266185	266366	>>>	181	|	64	>>>	lmo0250	ribosomal protein L10                         	*	L10_leader	1118	1.2e-44	Z	2	Listeria_innocua_chromosome<>Listeria_welshimeri_serovar_6b_SLCC5334_chromosome	RNA	-	0		Candidate_86_NC_003210(anti)	-	5	-	-
rliI_NC_003210	|	lmo2760		hypothetical protein                           	*	<<<	65	|	2841962	2842412	<<<	450	|	0	>>>	lmo2761	hypothetical protein                          	*	rliI	2259	1.7e-96	X	2	Listeria_innocua_chromosome<>Listeria_welshimeri_serovar_6b_SLCC5334_chromosome	RNA	NC_003210_rliI(-)_-_	0	-	-	-	-	-	-

************************************************************************************************


***************************************************************************************************
Search results
---------------------------------------------------------------------------------------------------
124 total sRNAs: 100 candidates for novel sRNAs, 24 known or putative sRNAs.
***************************************************************************************************







Accession number: 			 NC_003210
Genome file: 			 /scratch/auto_sRNAPredict/genomes_files/fna/Listeria_monocytogenes/NC_003210.fna
FFN file: 			 /scratch/auto_sRNAPredict/genomes_files/ffn/Listeria_monocytogenes/NC_003210.ffn
BLAST: 			 /scratch.1/teonadi/condor/jlivny/ALL//Jul_31_2008//NC_003210.1217525575/output/BLAST_sorted.out
MinScore: 			 0
MaxE: 			 1e-15
MinPid: 			 0
Include Partners: 			 none
Exclude Partners: 			 none
QRNA: 			 /scratch.1/teonadi/condor/jlivny/ALL//Jul_31_2008//NC_003210.1217525575/output/NC_003210_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff
QRFs('.ptt'): 			 /scratch/auto_sRNAPredict/genomes_files/ptt/Listeria_monocytogenes/NC_003210.ptt
QRFs(non-'.ptt'): 			 none
t/r sRNAs: 			 /scratch/auto_sRNAPredict/genomes_files/gbk/Listeria_monocytogenes/NC_003210.gbk
RNAMotif: 			 /scratch.1/teonadi/condor/jlivny/ALL//Jul_31_2008//NC_003210.1217525575/output/rnamotif.out
TransTerm: 			 /scratch.1/teonadi/condor/jlivny/ALL//Jul_31_2008//NC_003210.1217525575/output/transterm.out
TermFinder: 			 /scratch.1/teonadi/condor/jlivny/ALL//Jul_31_2008//NC_003210.1217525575/output/NC_003210_term_candidates_nonredund
TFBS matrix file: 			 none
known sRNAs: 			 /scratch/auto_sRNAPredict/genomes_files/known/All_known_sRNAs.txt
Output File Name: 			 /scratch.1/teonadi/condor/jlivny/ALL//Jul_31_2008//NC_003210.1217525575/output/NC_003210_sRNA.out
chromosome size: 			 2944528
Term. from ORF Stop (sense) (1a): 			 35
Term. from ORF Stop (antisense) (1b): 			 -50
Term. from ORF Start (sense): 			 -20
Term. from ORF Start (antisense): 			 -40
Prom./TF from QRF Start (2): 			 0
Terminator from Conservation End (3): 			 35
Prom./TFBS from Conservation Start (4): 			 0
sRNA from ORF Start (5): 			 -65
sRNA from ORF End (6): 			 -65
minimum length (7): 			 50
maximum length (7): 			 500
minimum TT confidence (8): 			 87
maximum RNAMotif score (9): 			 -9
maximum FindTerm score (10): 			 -10
max HSP length (11): 			 100000
minimum cons-term pcnt (12): 			 0




Opened file '/scratch.1/teonadi/condor/jlivny/ALL//Jul_31_2008//NC_003210.1217525575/output/sRNAPredict.in'
-65 -65	/scratch.1/teonadi/condor/jlivny/ALL//Jul_31_2008//NC_003210.1217525575/output/NC_003210_sRNA.out
Reading in data from file '/scratch.1/teonadi/condor/jlivny/ALL//Jul_31_2008//NC_003210.1217525575/output/sRNAPredict.in'.
NC_003210
The genome size is 2944528 bps.
********************************************************************************

Is partner species IGR? Yes	Is species of interest IGR? Yes


Extracting HSP coordinates from BLAST files...

935 species names and accession numbers 'access_genomes2.txt'.

1588 HSPs have been extracted from '/scratch.1/teonadi/condor/jlivny/ALL//Jul_31_2008//NC_003210.1217525575/output/BLAST_sorted.out' and written to file 'BLAST_Out'.

1588 coordinate pairs have been read in from data file 'BLAST_Out'...
1588 of them smaller than the max HSP length allowed.
A total of 164586 base pairs are conserved in intergenic regions.

1588 coordinate pairs have been read in from data file 'BLAST_Out'...
1588 of them smaller than the max HSP length allowed.
The 1588 blast coordinate pairs have been parsed to the 
coordinates of 1402 conserved segments which have been written to file 'OutBlastParsed'.

Finished parsing BLAST coordinates...
********************************************************************************

The genome size is 2944528 bps.
0 ORF coordinates, orientations, numbers, and names have been read in from data file '/scratch/auto_sRNAPredict/genomes_files/ptt/Listeria_monocytogenes/NC_003210.ptt'...
The coordinates and orientations of 85 tRNAs and rRNAs have been extracted from file '/scratch/auto_sRNAPredict/genomes_files/gbk/Listeria_monocytogenes/NC_003210.gbk' and written into file 'OutORF'

The coordinates and orientations of 2846 pseudogenes and genes with frameshifts have been extracted from file '/scratch/auto_sRNAPredict/genomes_files/gbk/Listeria_monocytogenes/NC_003210.gbk' and written into file 'OutORF'

318 1673 + lmo0001 	chromosomal replication initiation protein
1867 3012 + lmo0002 	DNA polymerase III subunit beta
3121 4464 + lmo0003 	hypothetical protein
4644 4865 + lmo0004 	hypothetical protein
4869 5981 + lmo0005 	recombination protein F
6030 7970 + lmo0006 	DNA gyrase subunit B
8065 10593 + lmo0007 	DNA gyrase subunit A
10728 12242 + lmo0008 	hypothetical protein
12258 12776 + lmo0009 	hypothetical protein
12918 13886 + lmo0010 	hypothetical protein
13843 14814 + lmo0011 	hypothetical protein
14795 15874 + lmo0012 	hypothetical protein
16219 17325 + lmo0013 	AA3-600 quinol oxidase subunit II
17344 19323 + lmo0014 	AA3-600 quinol oxidase subunit I
19311 19922 + lmo0015 	AA3-600 quinol oxidase subunit III
19924 20256 + lmo0016 	hypothetical protein
20308 21426 - lmo0017 	hypothetical protein
21652 23085 + lmo0018 	beta-glucosidase
23132 23953 - lmo0019 	hypothetical protein
24194 24934 + lmo0020 	hypothetical protein
24950 25351 + lmo0021 	hypothetical protein
25351 25839 + lmo0022 	hypothetical protein
25862 26665 + lmo0023 	hypothetical protein
26640 27467 + lmo0024 	hypothetical protein
27495 28199 + lmo0025 	hypothetical protein
28254 28895 + lmo0026 	hypothetical protein
29100 31004 + lmo0027 	hypothetical protein
31088 31963 + lmo0028 	hypothetical protein
32197 32535 + lmo0029 	hypothetical protein
32571 33380 - lmo0030 	hypothetical protein
33397 34452 - lmo0031 	transcriptional regulator LacI family
34654 35619 + lmo0032 	hypothetical protein
35616 38018 + lmo0033 	hypothetical protein
38031 39383 + lmo0034 	hypothetical protein
39385 40470 + lmo0035 	hypothetical protein
40705 41730 + lmo0036 	ornithine carbamoyltransferase
41803 43188 + lmo0037 	hypothetical protein
43175 44266 + lmo0038 	hypothetical protein
44282 45223 + lmo0039 	carbamate kinase
45325 46434 + lmo0040 	hypothetical protein
46451 47230 + lmo0041 	hypothetical protein
47335 47994 + lmo0042 	hypothetical protein
48074 49306 + lmo0043 	arginine deiminase
49585 49878 + lmo0044 	ribosomal protein S6
49934 50470 + lmo0045 	hypothetical protein
50514 50753 + lmo0046 	ribosomal protein S18
50907 51518 + lmo0047 	hypothetical protein
51775 52389 + lmo0048 	putative accessory gene regulator protein
52373 52534 + lmo0049 	hypothetical protein
52630 53925 + lmo0050 	hypothetical protein
53944 54672 + lmo0051 	hypothetical protein
54839 56812 + lmo0052 	hypothetical protein
56815 57261 + lmo0053 	50S ribosomal protein L9
57286 58638 + lmo0054 	replicative DNA helicase
58897 60189 + lmo0055 	adenylosuccinate synthetase
60506 60799 + lmo0056 	hypothetical protein
60948 64154 + lmo0057 	hypothetical protein
64144 64659 + lmo0058 	hypothetical protein
64677 64928 + lmo0059 	hypothetical protein
64950 66146 + lmo0060 	hypothetical protein
66160 70656 + lmo0061 	hypothetical protein
70676 71071 + lmo0062 	hypothetical protein
71064 71363 + lmo0063 	hypothetical protein
71360 72061 + lmo0064 	hypothetical protein
72062 72394 + lmo0065 	hypothetical protein
72408 74222 + lmo0066 	hypothetical protein
74239 75228 + lmo0067 	hypothetical protein
75342 75665 + lmo0068 	hypothetical protein
75832 76125 + lmo0069 	hypothetical protein
76262 76984 + lmo0070 	hypothetical protein
77149 77406 + lmo0071 	hypothetical protein
77863 78066 + lmo0072 	hypothetical protein
78090 78374 + lmo0073 	hypothetical protein
78362 78811 + lmo0074 	hypothetical protein
79047 79820 + lmo0075 	hypothetical protein
79817 80869 + lmo0076 	hypothetical protein
80892 81530 - lmo0077 	hypothetical protein
81661 82617 + lmo0078 	hypothetical protein
82705 82777 + trRNA 	trRNA*
82959 84437 + lmo0079 	hypothetical protein
84451 84849 + lmo0080 	hypothetical protein
85025 85627 + lmo0081 	hypothetical protein
85902 86228 + lmo0082 	hypothetical protein
86323 86691 - lmo0083 	hypothetical protein
86747 87730 - lmo0084 	hypothetical protein
88121 88810 + lmo0085 	hypothetical protein
88888 94767 + lmo0086 	hypothetical protein
94764 97070 + lmo0087 	hypothetical protein
97127 97369 + lmo0088 	hypothetical protein
97381 98412 + lmo0089 	hypothetical protein
98409 99905 + lmo0090 	ATP synthase subunit A
99902 100771 + lmo0091 	hypothetical protein
100772 102142 + lmo0092 	ATP synthase subunit B
102155 102478 + lmo0093 	hypothetical protein
102468 103028 + lmo0094 	hypothetical protein
103204 103836 + lmo0095 	hypothetical protein
104134 105099 + lmo0096 	hypothetical protein
105123 105929 + lmo0097 	hypothetical protein
105951 106862 + lmo0098 	hypothetical protein
106988 107377 + lmo0099 	hypothetical protein
107499 107849 + lmo0100 	hypothetical protein
107915 108208 - lmo0101 	hypothetical protein
108320 108610 + lmo0102 	hypothetical protein
108624 109256 + lmo0103 	hypothetical protein
109349 109720 + lmo0104 	hypothetical protein
110013 112283 + lmo0105 	hypothetical protein
112386 113288 + lmo0106 	hypothetical protein
113313 115094 - lmo0107 	hypothetical protein
115087 116829 - lmo0108 	hypothetical protein
116972 117805 + lmo0109 	hypothetical protein
117841 118956 + lmo0110 	hypothetical protein
119063 119770 + lmo0111 	hypothetical protein
119740 120435 - lmo0112 	hypothetical protein
120654 121106 - lmo0113 	hypothetical protein
121112 121447 - lmo0114 	hypothetical protein
121664 122092 + lmo0115 	hypothetical protein
122104 122520 + lmo0116 	hypothetical protein
122798 123187 + lmo0117 	antigen B
123200 123712 + lmo0118 	antigen A
123760 124062 + lmo0119 	hypothetical protein
124104 124508 + lmo0120 	hypothetical protein
124495 126363 + lmo0121 	hypothetical protein
126360 127178 + lmo0122 	hypothetical protein
127188 128324 + lmo0123 	hypothetical protein
128314 128613 + lmo0124 	hypothetical protein
128628 129203 + lmo0125 	hypothetical protein
129218 129697 + lmo0126 	hypothetical protein
129694 130230 + lmo0127 	hypothetical protein
130249 130671 + lmo0128 	hypothetical protein
130652 131380 + lmo0129 	hypothetical protein
131419 133773 - lmo0130 	hypothetical protein
133961 134710 + lmo0131 	hypothetical protein
134782 136290 - lmo0132 	inositol-5-monophosphate dehydrogenase
136469 136702 + lmo0133 	hypothetical protein
136714 136992 + lmo0134 	hypothetical protein
137323 138897 + lmo0135 	hypothetical protein
138999 139949 + lmo0136 	hypothetical protein
139960 140853 + lmo0137 	hypothetical protein
141052 141336 + lmo0138 	hypothetical protein
141337 141705 + lmo0139 	hypothetical protein
141618 143006 + lmo0140 	hypothetical protein
143016 143258 + lmo0141 	hypothetical protein
143366 143722 + lmo0142 	hypothetical protein
144097 144273 + lmo0143 	hypothetical protein
144397 144840 + lmo0144 	hypothetical protein
145085 145171 + lmo0145 	hypothetical protein
145354 145560 + lmo0146 	hypothetical protein
145869 146306 + lmo0147 	hypothetical protein
146306 146656 + lmo0148 	hypothetical protein
146764 147381 + lmo0149 	hypothetical protein
147399 147764 + lmo0150 	hypothetical protein
147884 148291 + lmo0151 	hypothetical protein
148354 150009 - lmo0152 	hypothetical protein
150232 151173 + lmo0153 	hypothetical protein
151186 151890 + lmo0154 	hypothetical protein
151839 152645 + lmo0155 	hypothetical protein
152648 153328 - lmo0156 	hypothetical protein
153608 155947 + lmo0157 	hypothetical protein
155993 156805 + lmo0158 	hypothetical protein
157089 159470 + lmo0159 	putative peptidoglycan bound protein (LPXTG
159663 161378 + lmo0160 	putative peptidoglycan bound protein (LPXTG
161420 162250 - lmo0161 	hypothetical protein
162467 163459 + lmo0162 	DNA polymerase III subunit delta
163465 164298 + lmo0163 	hypothetical protein
164309 164698 + lmo0164 	hypothetical protein
164756 165508 + lmo0165 	hypothetical protein
165492 165764 + lmo0166 	hypothetical protein
165761 166642 + lmo0167 	hypothetical protein
166687 166971 - lmo0168 	hypothetical protein
167086 167943 + lmo0169 	hypothetical protein
168005 169270 + lmo0170 	hypothetical protein
169510 172008 + lmo0171 	hypothetical protein
172903 173208 - lmo0174 	hypothetical protein
173309 174556 - lmo0175 	putative peptidoglycan bound protein (LPXTG
174834 175694 + lmo0176 	hypothetical protein
175766 177760 + lmo0177 	methionyl-tRNA synthetase
177924 179138 + lmo0178 	hypothetical protein
179174 180052 + lmo0179 	hypothetical protein
180052 180900 + lmo0180 	hypothetical protein
180928 182184 + lmo0181 	hypothetical protein
182267 185569 + lmo0182 	hypothetical protein
185572 187863 + lmo0183 	hypothetical protein
187867 189528 + lmo0184 	hypothetical protein
189625 190398 + lmo0185 	hypothetical protein
190690 191916 + lmo0186 	hypothetical protein
192018 192593 + lmo0187 	hypothetical protein
192586 193473 + lmo0188 	dimethyladenosine transferase
193593 193850 + lmo0189 	hypothetical protein
193989 194870 + lmo0190 	4-diphosphocytidyl-2-C-methyl-D-erythritol
194892 195629 + lmo0191 	hypothetical protein
195793 196611 + lmo0192 	purine operon repressor
196786 197463 + lmo0193 	hypothetical protein
197512 198204 + lmo0194 	ABC transporter, ATP-binding protein
198201 199409 + lmo0195 	hypothetical protein
200094 200402 + lmo0196 	hypothetical protein
200522 200830 + lmo0197 	hypothetical protein
201217 202590 + lmo0198 	hypothetical protein
202641 203597 + lmo0199 	phosphoribosyl pyrophosphate synthetase
203640 204353 - lmo0200 	listeriolysin positive regulatory protein
204624 205577 - lmo0201 	phosphatidylinositol-specific phospholipase c
205819 207408 + lmo0202 	listeriolysin O precursor
207739 209271 + lmo0203 	Zinc metalloproteinase precursor
209470 211389 + lmo0204 	actin-assembly inducing protein precursor
211425 212294 + lmo0205 	phospholipase C
212366 212689 + lmo0206 	hypothetical protein
212824 213285 + lmo0207 	hypothetical protein
213336 213668 - lmo0208 	hypothetical protein
213735 214409 - lmo0209 	hypothetical protein
214486 215427 - lmo0210 	L-lactate dehydrogenase
215721 216344 + lmo0211 	general stress protein Ctc
216434 217018 + lmo0212 	hypothetical protein
217125 217685 + lmo0213 	peptidyl-tRNA hydrolase
217800 221339 + lmo0214 	transcription-repair coupling factor
221370 222959 + lmo0215 	hypothetical protein
222983 223261 + lmo0216 	hypothetical protein
223490 223876 + lmo0217 	hypothetical protein
224027 224455 + lmo0218 	hypothetical protein
224562 226508 + lmo0219 	fusion protein, N-terminal part similar to B.
226854 228929 + lmo0220 	hypothetical protein
229045 229824 + lmo0221 	hypothetical protein
229840 230724 + lmo0222 	hypothetical protein
230840 231766 + lmo0223 	hypothetical protein
232662 233477 + lmo0224 	hypothetical protein
233491 233865 + lmo0225 	hypothetical protein
233858 234337 + lmo0226 	hypothetical protein
234414 235409 + lmo0227 	hypothetical protein
235524 237020 + lmo0228 	lysyl-tRNA synthetase
237466 239020 + trRNA 	trRNA*
239265 242195 + trRNA 	trRNA*
242276 242385 + trRNA 	trRNA*
242399 242471 + trRNA 	trRNA*
242480 242555 + trRNA 	trRNA*
242597 242669 + trRNA 	trRNA*
242675 242756 + trRNA 	trRNA*
242771 242842 + trRNA 	trRNA*
242864 242949 + trRNA 	trRNA*
242962 243035 + trRNA 	trRNA*
243046 243119 + trRNA 	trRNA*
243139 243214 + trRNA 	trRNA*
243556 245041 + trRNA 	trRNA*
245286 248216 + trRNA 	trRNA*
248297 248406 + trRNA 	trRNA*
248555 249013 + lmo0229 	hypothetical protein
249026 249544 + lmo0230 	hypothetical protein
249541 250563 + lmo0231 	putative ATP:guanido phosphotransferase
250592 253054 + lmo0232 	endopeptidase Clp ATP-binding chain C
253200 254573 + lmo0233 	hypothetical protein
254707 255780 + lmo0234 	hypothetical protein
255800 256498 + lmo0235 	2-C-methyl-D-erythritol 4-phosphate
256491 256964 + lmo0236 	2-C-methyl-D-erythritol 2,4-cyclodiphosphate
256983 258458 + lmo0237 	hypothetical protein
258856 259470 + lmo0238 	hypothetical protein
259477 260892 + lmo0239 	cysteinyl-tRNA synthetase
260896 261306 + lmo0240 	hypothetical protein
261306 262061 + lmo0241 	hypothetical protein
262064 262576 + lmo0242 	hypothetical protein
262657 263262 + lmo0243 	RNA polymerase sigma-70 factor
263366 263515 + lmo0244 	hypothetical protein
263535 263714 + lmo0245 	hypothetical protein
263844 264377 + lmo0246 	transcription antitermination protein NusG
264432 264902 + lmo0247 	hypothetical protein
265029 265454 + lmo0248 	ribosomal protein L11
265494 266183 + lmo0249 	50S ribosomal protein L1
266431 266931 + lmo0250 	ribosomal protein L10
267010 267372 + lmo0251 	50S ribosomal protein L7/L12
267530 267916 + lmo0252 	hypothetical protein
267909 268949 + lmo0253 	hypothetical protein
269067 269729 + lmo0254 	hypothetical protein
269754 270257 + lmo0255 	hypothetical protein
270372 270977 + lmo0256 	hypothetical protein
271324 272502 + lmo0257 	hypothetical protein
273003 276557 + lmo0258 	DNA-directed RNA polymerase beta subunit
276728 280333 + lmo0259 	DNA-directed RNA polymerase beta' subunit
280410 280955 + lmo0260 	hypothetical protein
281021 282481 + lmo0261 	hypothetical protein
282755 284227 + lmo0262 	internalin G
284365 286011 + lmo0263 	internalin H
286219 287718 + lmo0264 	internalin E
287853 288992 + lmo0265 	hypothetical protein
289139 289555 + lmo0266 	hypothetical protein
289562 290521 + lmo0267 	hypothetical protein
290593 291228 + lmo0268 	hypothetical protein
291312 293198 + lmo0269 	hypothetical protein
293212 293841 - lmo0270 	hypothetical protein
293845 295281 - lmo0271 	hypothetical protein
295401 296213 - lmo0272 	hypothetical protein
296349 296852 + lmo0273 	hypothetical protein
296889 297551 - lmo0274 	hypothetical protein
297810 298652 - lmo0275 	C-terminal part similar to B. subtilis ComEC
298669 299490 - lmo0276 	hypothetical protein
299607 300578 + lmo0277 	hypothetical protein
300617 301717 - lmo0278 	hypothetical protein
302008 304140 + lmo0279 	anaerobic ribonucleoside triphosphate reductase
304133 304684 + lmo0280 	hypothetical protein
304942 305613 - lmo0281 	hypothetical protein
305775 306554 - lmo0282 	hypothetical protein
306644 307306 - lmo0283 	hypothetical protein
307303 308319 - lmo0284 	hypothetical protein
308334 309155 - lmo0285 	putative lipoprotein
309538 310719 + lmo0286 	hypothetical protein
310932 311645 + lmo0287 	hypothetical protein
311830 313662 + lmo0288 	hypothetical protein
313659 314981 + lmo0289 	hypothetical protein
314984 315823 + lmo0290 	hypothetical protein
315945 316775 + lmo0291 	hypothetical protein
316873 318375 + lmo0292 	hypothetical protein
319049 319528 + lmo0293 	hypothetical protein
319560 320423 - lmo0294 	hypothetical protein
320542 321279 + lmo0295 	hypothetical protein
321490 322128 + lmo0296 	hypothetical protein
322134 324005 - lmo0297 	hypothetical protein
324104 325417 - lmo0298 	hypothetical protein
325422 325712 - lmo0299 	hypothetical protein
325729 327120 - lmo0300 	hypothetical protein
327113 327454 - lmo0301 	hypothetical protein
327621 327905 + lmo0302 	hypothetical protein
327941 328495 + lmo0303 	putaive secreted, lysin rich protein
328701 329966 + lmo0304 	hypothetical protein
329923 330999 + lmo0305 	hypothetical protein
331063 331446 - lmo0306 	hypothetical protein
331543 332688 + lmo0307 	hypothetical protein
333534 335195 + lmo0309 	hypothetical protein
335350 336426 + lmo0310 	hypothetical protein
336541 337161 + lmo0311 	hypothetical protein
337161 338363 + lmo0312 	hypothetical protein
338341 339087 + lmo0313 	hypothetical protein
339270 340055 + lmo0314 	hypothetical protein
340278 340952 + lmo0315 	hypothetical protein
340945 341754 + lmo0316 	hydroxyethylthiazole kinase
341751 342554 + lmo0317 	hypothetical protein
342551 343195 + lmo0318 	hypothetical protein
343221 344636 - lmo0319 	hypothetical protein
344850 346049 - lmo0320 	hypothetical protein
346377 347036 + lmo0321 	hypothetical protein
347219 347611 + lmo0322 	hypothetical protein
347658 348428 - lmo0323 	hypothetical protein
348586 349065 + lmo0324 	hypothetical protein
349326 350228 + lmo0325 	hypothetical protein
350392 351264 + lmo0326 	hypothetical protein
351459 355505 + lmo0327 	hypothetical protein
355643 356323 + lmo0328 	hypothetical protein
356567 356872 + lmo0329 	hypothetical protein
356890 357705 + lmo0330 	hypothetical protein
357775 359676 - lmo0331 	hypothetical protein
360172 360507 + lmo0332 	hypothetical protein
360936 366272 + lmo0333 	hypothetical protein
366508 367032 + lmo0334 	hypothetical protein
367248 367532 + lmo0335 	hypothetical protein
367533 367901 + lmo0336 	hypothetical protein
367898 369373 + lmo0337 	hypothetical protein
369377 369757 + lmo0338 	hypothetical protein
370032 370403 + lmo0339 	hypothetical protein
370416 370634 + lmo0340 	hypothetical protein
370732 371064 - lmo0341 	hypothetical protein
371130 373127 - lmo0342 	hypothetical protein
373129 373785 - lmo0343 	transaldolase
373832 374596 - lmo0344 	short chain dehydrogenase
374621 375067 - lmo0345 	hypothetical protein
375074 375838 - lmo0346 	hypothetical protein
375842 376492 - lmo0347 	hypothetical protein
376514 377509 - lmo0348 	hypothetical protein
